Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,,,B,,59N125020457,EGX-MXM-T1000/Align,59-7C003-A020,A2,2/27,2/17,520,,39.5,35.5,75,650,40,690,2025-02-25 00:00:00,,,,純SMT,2,2025-02-13 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1317.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,A,,55E125040104,cExpress-ALN-x7211E-4G,55-72220-102E,A2,2/26,2/21,6,,57,74,131,13.1,60,85,2025-02-25 00:00:00,,,,"Jessie,純SMT(2/26 PE驗證*2pcs)",2,2025-02-18 00:00:00,,,
,,,,,2/18,,A,,55E125030086,"VPX3-MXM-STD (DP SOSA), common mode",55-37622-060E,A1,2/27,2/24,6,,42,36,78,7.8,60,85,2025-02-25 00:00:00,,,,"Ivy(掃貨驗證*1pcs品號:71-90451-00Z0,位置:U38)",2,2025-01-10 00:00:00,,,
,,,,,2/18,,A,,55N125030041,N5511-60110 Mezz,55-63533-0010,A1,2/26,2/24,5,,65.4,100.7,166.10000000000002,13.841666666666669,60,85,2025-02-25 00:00:00,,,,,1,2024-12-31 00:00:00,,重要工單,
,,,,,2/22,,A,,59N124110125,DLAP-211 CB NX/Nano without AFM,59-77B05-0060,A2,2/27,2/11,60,,30,33,63,63,40,103,2025-02-25 00:00:00,,,,,2,2024-12-31 00:00:00,,,
,,,,,2/12,,A,,59N125020318,cExpress-TL-i3-1115G4E/TPM/ACAL,59-72218-2210,A3,2/27,2/20,6,,43,46,89,8.9,60,85,2025-02-25 00:00:00,,,,純SMT,2,2025-01-16 00:00:00,,,
,,,,,,,A,,59N125020239,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,3/6,2/24,400,,45,35,80,533.3333333333334,40,573.3333333333334,2025-02-25 00:00:00,,,,純SMT(2/26上午接測),2,2024-12-31 00:00:00,,,
,,,,,2/24,,A,,55N125020007,RISER-CCU01,55-65A30-0010,A1,2/27,2/25,56,,0,5,5,4.666666666666667,60,85,2025-02-25 00:00:00,,,,,8,2025-01-09 00:00:00,,重要工單,
,,,,,2/24,,A,,59N125030181,M9019-60130 PB,59-63515-3020,A2,3/3,2/7,26,,20,20,40,17.333333333333332,60,85,2025-02-25 00:00:00,,,,,2,2025-01-09 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1216.3333333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/18,,E,,59N125030019,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/4,2/20,420,1060,45,30,75,525,0,525,2025-02-25 00:00:00,656.25,,,純SMT(2/26上午接測),2,2025-01-15 00:00:00,,,
,,,,,,,,2/25,,,,,,,,,,,Total,,,525,656.25,,,,,,,,,
,,,,,,,B,,55E125010252,DB-P6304KR,55-37630-100E,A1,2/27,2/10,100,,21,25,46,76.66666666666667,40,116.66666666666667,2025-02-26 00:00:00,,,,Raymond,2,2025-02-10 00:00:00,,,
,,,,,,,B,,55N125020133,NVR MB,55-65537-0020,A2,2/27,2/25,150,,71,112,183,457.5,40,497.5,2025-02-26 00:00:00,,,,,1,2025-01-21 00:00:00,,,
,,,,,2/18,,B,,55N125030127,cPCI-A3525KR/G4930E,55-65320-1020,A1,2/27,2/20,16,,54.7,40.6,95.30000000000001,25.413333333333338,60,85,2025-02-26 00:00:00,,,,,2,2025-01-22 00:00:00,,,
,,,,,,,B,,59N125020007,"PW-201,150W",59-65624-0110,A3,3/3,2/25,52,,20,20,40,34.666666666666664,60,94.66666666666666,2025-02-26 00:00:00,,,,,2,2025-01-09 00:00:00,,,
,,,,,,,B,,55N125040043,PXIe Type-6 IOB/Atoll,55-38212-1010,A1,2/27,2/25,20,,8,8,16,5.333333333333333,60,85,2025-02-26 00:00:00,,,,,5,2025-01-09 00:00:00,,重要工單,
,,,,,2/24,,B,,59N125020292,UNP CM1-86DX3,59-48012-00C0,A5,3/7,2/25,164,,20,20,40,109.33333333333333,40,149.33333333333331,2025-02-26 00:00:00,,,,,2,2025-01-16 00:00:00,,,
,,,,,1/22,,B,,59N125030133,M9019-66502,59-63516-0020,A1,3/3,2/1,100,,0,28,28,46.666666666666664,60,106.66666666666666,2025-02-26 00:00:00,,,,,10,2025-01-09 00:00:00,,重要工單,
,,,,,2/22,,B,,55N125030140,SEMI-MF SATA Interposer,55-38207-0010,A1,3/3,2/22,300,,0,7,7,35,40,85,2025-02-26 00:00:00,,,,,10,2025-01-09 00:00:00,,重要工單,
,,,,,1/22,,B,,59N125030108,LEC-iMX62-C7-1G-4G-ER,59-72501-8040,A6,3/4,2/21,100,,28,20,48,80,40,120,2025-02-26 00:00:00,,,,純SMT,2,2025-01-09 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1339.8333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,A,,55E123050523,SEMI-MF cPCI-R6500,55-37209-004E,A2,3/3,2/3,5,,35,30,65,5.416666666666667,60,85,2025-02-26 00:00:00,,,,Michael,1,2025-01-08 00:00:00,,,
,,,,,,,A,,55E125010200,t1Express-RLP-i7-13800HRE-VGA,55-72139-J02E,A1,2/27,2/17,6,,55,61,116,11.6,60,85,2025-02-26 00:00:00,,,,"Cindy,純SMT",2,2025-01-08 00:00:00,,,
,,,,,2/24,,A,,55E125010204,"SP-AL,3950,RES,9-36V,w/ IO,TNA",55-A1021-321E,A4,3/4,2/24,77,,48,65,113,145.01666666666668,40,185.01666666666668,2025-02-26 00:00:00,,,,Agnes,1,2025-01-14 00:00:00,,,
,,,,,,,A,,59N125020467,t1Express-RLP-i5-13600HRE/AVA-7200,59-72139-R110,A2,3/3,2/17,6,,55,61,116,11.6,60,85,2025-02-26 00:00:00,,,,純SMT,2,2025-02-17 00:00:00,,,
,,,,,1/22,,A,,55N125020254,ADM-IM10/iMX8MP/4GB LPDDR4/32GB eMMC,55-44A01-1000,A1,2/27,2/6,6,,30,45,75,7.5,60,85,2025-02-26 00:00:00,,,,,2,2025-01-14 00:00:00,,,
,,,,,2/11,,A,,59N125030084,LEC-iMX8MP-Q-4G-32G-ER,59-72512-3010,A2,3/4,2/25,18,,34,23.8,57.8,17.339999999999996,60,85,2025-02-26 00:00:00,,,,純SMT,2,2025-01-09 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1390.0166666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,50,,,,,,,,,,
,,,,,2/18,,E,,91N125020169,M315QVR01.0-55.31M05.S01,91-E0042-0010,A1,3/4,2/25,512,,0,8.5,8.5,72.53333333333333,0,72.53333333333333,2025-02-26 00:00:00,90.66666666666666,,,,1,2025-01-15 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,50,,,,,,,,,,
,,,,,2/18,,E,,91N125020170,M315QVR01.0-55.31M05.S02,91-E0043-0010,A1,3/4,2/25,512,,0,8.5,8.5,72.53333333333333,0,72.53333333333333,2025-02-26 00:00:00,90.66666666666666,,,,1,2025-01-15 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,50,,,,,,,,,,
,,,,,2/18,,E,,55E125020236,Aristocrat Gen10 Carrier,55-77522-002E,A2,3/3,2/12,210,340,27.5,38.8,66.3,232.05,0,232.05,2025-02-26 00:00:00,331.50000000000006,,,Kim,1,2025-02-10 00:00:00,,重要工單,
,,,,,,,,2/26,,,,,,,,,,,Total,,,527.1166666666667,662.8333333333334,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,B,,55E125020209,ADM-AL30 AFM board,55-32022-002E,A2,3/4,2/20,20,,27,35,62,20.666666666666668,80,100.66666666666667,2025-02-27 00:00:00,,,,Chloe,1,2025-01-08 00:00:00,,,DEV-0053255
,,,,,,,B,,55N125030032,NVR MB,55-65537-0020,A2,3/3,2/26,150,,71,112,183,457.5,40,497.5,2025-02-27 00:00:00,,,,,1,2025-01-21 00:00:00,,,
,,,,,,,B,,59N125040009,NVR LED board,59-65A71-0010,A1,3/6,2/24,500,,7,8.5,15.5,129.16666666666666,40,169.16666666666666,2025-02-27 00:00:00,,,,,5,2025-01-09 00:00:00,,,
,,,,,2/24,,B,,59N125030049,Capsule Axon 2 Mainboard 1-Serial,59-66942-1010,A2,3/4,2/14,240,,22,21,43,172,60,232,2025-02-27 00:00:00,,,,,2,2024-12-31 00:00:00,,重要工單,DEV-0053662
,,,,,3/3,,B,,59N124040358,Express-KLE-E3-1505L v6,59-72130-6070,A1,3/4,2/23,80,,71.5,32.15,103.65,138.2,40,178,2025-02-27 00:00:00,,,,,2,2025-01-16 00:00:00,,,DEV-0050201
,,,,,,,,,,,,,,,,,,,,,,1447.3333333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,●,A,,55E124120045,RPT-OCP carrier,55-63661-000E,A1,3/5,2/25,10,,48,37,85,14.166666666666666,90,140,2025-02-27 00:00:00,,,,Emma,2,2025-01-22 00:00:00,,重要工單,DEV-0053304
,,,,,,,A,,55E125030220,OSM-MTK510-2G-32G-CT/NVM,55-76103-110E,A1,3/4,2/21,16,,30,40,70,18.666666666666668,60,85,2025-02-27 00:00:00,,,,"Claire,純SMT",4,2025-02-21 00:00:00,,,
,,,,,2/22,,A,,55N125030056,MLC Lite I/O board,55-A2048-0010,A2,3/3,2/26,14,,20,20,40,9.333333333333334,60,85,2025-02-27 00:00:00,,,,,2,2025-01-16 00:00:00,,,
,,,,,2/21,,A,,59N125030247,Express-TL-i7-11850HE-VGA,59-72138-F020,A2,3/3,2/26,6,,50,54,104,10.4,60,85,2025-02-27 00:00:00,,,,純SMT,2,2025-02-17 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1415,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/18,,E,,55E125020236,Aristocrat Gen10 Carrier,55-77522-002E,A2,3/3,2/12,130,340,27.5,38.8,66.3,143.65,0,143.65,2025-02-27 00:00:00,205.21428571428572,,,Kim,1,2025-02-10 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,50,,,,,,,,,,
,,,,,2/20,,E,,55N125030414,Aristocrat Gen10 Config stick,55-79028-0010,A1,3/3,2/10,1056,,8,7,15,264,0,264,2025-02-27 00:00:00,377.14285714285717,,,"Kim,純SMT",8,2025-02-20 00:00:00,,,
,,,,,,,,2/27,,,,,,,,,,,Total,,,457.65,632.3571428571429,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,2/21,,B,,59N125030086,LEC-iMX8MM-Q-2G-32G-ER/TA,59-72517-1510,A1,3/12,2/21,630,,41.9,32.4,74.3,780.15,40,820.15,2025-02-28 00:00:00,,,,純SMT(3/3上午接測),2,2025-01-16 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1090,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,2/21,,A,,55N125020425,cPCI-3520/9850HL/M32G,55-31128-0240,A2,3/3,2/25,10,,72.4,62.9,135.3,22.55,60,85,2025-02-28 00:00:00,,,,,2,2025-02-03 00:00:00,,,
,,,,,2/21,,A,,55N125030055,"SP-AL,E3930,PCAP,9-36V/MLC Lite for EIZO",55-A1021-7710,A2,3/4,2/24,16,,68,48,116,30.933333333333334,60,90.93333333333334,2025-02-28 00:00:00,,,,,1,2025-01-16 00:00:00,,,
,,,,,2/21,,A,,59N125040072,M9019-66502,59-63516-0020,A1,3/5,2/27,50,,0,28,28,23.333333333333332,60,85,2025-02-28 00:00:00,,,,,10,2025-01-16 00:00:00,,重要工單,
,,,,,2/21,,A,,55N125030092,SEMI-MF xBP-3019A,55-33323-2030,C2,3/4,2/27,16,,16,43,59,15.733333333333333,60,85,2025-02-28 00:00:00,,,,,1,2025-01-16 00:00:00,,重要工單,
,,,,,2/21,,A,,55N125030154,SEMI-MF HSL-AI16AO2-M-VV,55-23009-0080,A2,3/4,2/24,50,,19.85,20.3,40.150000000000006,33.458333333333336,60,93.45833333333334,2025-02-28 00:00:00,,,,,1,2025-01-21 00:00:00,,重要工單,
,,,,,2/21,,A,,59N125020217,Express-BASE6 R3.1,59-77107-0020,A2,3/4,2/24,14,,20,95,115,26.833333333333332,60,86.83333333333333,2025-02-28 00:00:00,,,,,1,2025-01-21 00:00:00,,,
,,,,,2/21,,A,,59N125030007,Capsule Axon 2 Mainboard,59-66942-0010,A2,3/6,1/22,540,,25,25,50,450,60,510,2025-02-28 00:00:00,,,,,2,2024-12-26 00:00:00,,重要工單,DEV-0053662
,,,,,,,,,,,,,,,,,,,,,,1306.2250000000001,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/18,,E,,55E125030017,Aristocrat Gen10 Carrier,55-77522-002E,A2,3/10,2/27,300,1096,27.5,38.8,66.3,331.5,0,331.5,2025-02-28 00:00:00,473.5714285714286,,,Kim,1,2025-02-10 00:00:00,,重要工單,
,,,,,,,,2/28,,,,,,,,,,,Total,,,331.5,473.5714285714286,,,,,,,,,
,,,,,第四週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,月生產狀況,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,55E124120199,EGX-PCIE-A580E-KGI,55-7C402-000E,A1,2/7,1/10,8,,36,25,61,8.133333333333333,80,88.13333333333333,,,,,Maggie,2,2024-12-19 00:00:00,2024-02-06 00:00:00,,
,,,,,1/8,,A,,59N124110255,MXM-T1000,59-7C003-1030,1A2,2/10,2/5,40,,35,29,64,42.666666666666664,60,102.66666666666666,,,,,純SMT,2,2024-12-17 00:00:00,2025-02-06 00:00:00,,
,,,,,1/10,,A,,55E125010172,cExpress-ALN-N97-4G,55-72220-203E,A2,2/17,1/17,6,,60,55,115,11.5,60,85,,,,,"Jessie,純SMT",2,2024-12-24 00:00:00,2025-02-15 00:00:00,,
,,,,,1/13,,A,,55E124090172,Express-VR7-V3C18I-MMC,55-72140-030E,A2,2/17,1/24,10,,60,51,111,18.5,60,85,,,,,"Jessie,純SMT",2,2024-10-24 00:00:00,2025-02-15 00:00:00,,
,,,,,1/14,,A,,59N125020112,EGX-MXM-A2000-8G-60W/Adlink logo,59-7C005-4030,A2,2/18,2/11,30,,35,33,68,34,60,94,,,,,純SMT,2,2024-12-31 00:00:00,2025-02-15 00:00:00,,
,,,,,1/14,,B,,59N125020288,EGX-MXM-A2000-8G-35W/Adlink logo,59-7C005-3030,A2,2/20,2/13,20,,45,50.2,95.2,31.733333333333334,60,91.73333333333333,,,,,純SMT,2,2025-01-09 00:00:00,2025-02-17 00:00:00,,
,,,,,1/16,,A,,59N125030075,i.MX6 Dual Core M/B 2-LAN(ABB NZ),59-66537-2010,A3,2/21,2/17,100,,24.6,27.6,52.2,87,40,127,,,,,,2,2024-12-31 00:00:00,2025-02-18 00:00:00,,
,,,,,1/20,,E,,91N125020322,M320QAN02.5 XL SB/ 55.32M05.S15,91-E0040-0010,A1,2/20,2/10,608,,0,7,7,70.93333333333334,0,70.93333333333334,,88.66666666666667,,,,4,2024-12-30 00:00:00,2025-02-11 00:00:00,,
,,,,,1/20,,E,,91N125020323,M320QAN02.5 XR SB/ 55.32M05.S14,91-E0041-0010,A1,2/20,2/10,608,,0,7,7,70.93333333333334,0,70.93333333333334,,88.66666666666667,,,,4,2024-12-30 00:00:00,2025-02-11 00:00:00,,
,,,,,1/21,,A,,59N125030005,Capsule Axon 2 Serial Daughterboard,59-66876-0010,A2,2/10,1/9,180,,10,11,21,63,40,103,,,,,,3,2024-12-12 00:00:00,2025-02-05 00:00:00,,
,,,,,1/21,,B,,59N125010174,xeBP-2785,59-38210-0050,A5,2/12,1/16,70,,61.3,44.2,105.5,123.08333333333333,40,163.08333333333331,,,,,,1,2024-12-10 00:00:00,2025-02-05 00:00:00,重要工單,
,,,,,1/22,,A,,59N125010421,LEC-EL-6425E-8G-64G-ER,59-72513-5010,A2,2/24,2/18,14,,48,36,84,19.6,60,85,,,,,純SMT,2,2025-01-06 00:00:00,2025-02-19 00:00:00,,
,,,,,2/3,,A,,55E125020085,ROScube-X 590 MB with extension box,55-R1002-100E,A1,2/15,2/11,10,,41,63.6,104.6,17.433333333333334,60,85,,,,,May,1,2024-12-27 00:00:00,2025-02-13 00:00:00,,
,,,,,2/3,,A,,55E125020086,ROScube-X 59 Orin GMSL2 board,55-R1003-101E,A2,2/15,2/3,10,,40,66.4,106.4,17.733333333333334,60,85,,,,,May,2,2024-12-27 00:00:00,2025-02-13 00:00:00,,
,,,,,2/3,,A,,55E124120226,OSM-MTK510-2G-32G-CT,55-76103-101E,A1,2/24,2/4,10,,30,40,70,11.666666666666666,80,91.66666666666667,,,,,"Claire,純SMT",4,2025-01-09 00:00:00,2025-02-21 00:00:00,重要工單,DEV-0052996
,,,,,2/6,,B,,59N124110119,"SP-AL,E3950,PCAP,9-36V,w/ IO",59-A1021-6060,A4,2/26,2/19,38,,57.8,55.4,113.19999999999999,71.69333333333333,40,111.69333333333333,,,,,,1,2025-01-09 00:00:00,2025-02-24 00:00:00,重要工單,
,,,,,2/12,,B,,59N125010498,EGX-MXM-T1000/Align,59-7C003-A010,A2,2/20,2/17,180,400,39.5,35.5,75,225,40,265,,,,,純SMT,2,2025-01-08 00:00:00,2025-02-18 00:00:00,重要工單,
,,,,,2/12,,B,,59N125010498,EGX-MXM-T1000/Align,59-7C003-A010,A2,2/20,2/17,220,400,39.5,35.5,75,275,0,275,,,,,純SMT,2,2025-01-08 00:00:00,2025-02-19 00:00:00,重要工單,
,,,,,2/13,,B,,59N125010499,EGX-MXM-T1000/Align,59-7C003-A010,A2,2/26,2/17,520,,39.5,35.5,75,650,40,690,,,,,純SMT,2,2024-12-20 00:00:00,2025-02-22 00:00:00,重要工單,
,,,,,2/13,,B,,59N125020115,EGX-MXM-T1000/Align,59-7C003-A010,A2,2/27,2/17,450,520,39.5,35.5,75,562.5,40,602.5,,,,,純SMT,2,2024-12-20 00:00:00,2025-02-25 00:00:00,重要工單,
,,,,,2/13,,B,,59N125020115,EGX-MXM-T1000/Align,59-7C003-A010,A2,2/27,2/17,70,520,39.5,35.5,75,87.5,0,87.5,,,,,純SMT,2,2024-12-20 00:00:00,2025-02-26 00:00:00,重要工單,
,,,,,2/13,,A,,59N125030022,UNP Seatex BP,59-65430-0020,A3,,,50,,0,15,15,12.5,60,85,,,,,Karen,2,2025-01-14 00:00:00,2025-02-22 00:00:00,重要工單,
,,,,,2/17,,A,,55E125010186,t1Express-RLP-i5-13600HRE/AVA-7200,55-72139-R10E,A2,2/27,2/17,6,,55,61,116,11.6,60,85,,,,,"Cindy,純SMT",2,2025-01-08 00:00:00,2025-02-26 00:00:00,,
,,,,,2/17,,E,,55E125030018,Aristocrat Gen10 Config stick,55-79028-005E,A1,3/3,2/10,1056,,8,7,15,264,0,264,,,,,"Kim,純SMT",8,2025-01-15 00:00:00,2025-02-28 00:00:00,,
,,,,,2/20,,E,,55E125030258,Aristocrat Gen10 Config stick,55-79028-0010,A1,3/3,2/10,1056,,8,7,15,264,0,264,,,,,"Kim,純SMT",8,2025-02-17 00:00:00,2025-02-27 00:00:00,,
,,,,,2/20,,B,,59N125030053,Capsule Axon 2 Mainboard,59-66942-0010,A2,2/26,2/17,160,,25,25,50,133.33333333333334,40,173.33333333333334,,,,,,2,2025-01-09 00:00:00,2025-02-21 00:00:00,重要工單,
,,,,,2/21,,B,,55E125010182,Express-BASE7 R3.1,55-77109-001E,A1,3/3,2/10,28,,40,40,80,37.333333333333336,60,97.33333333333334,,,,,Cindy,1,2025-01-08 00:00:00,2025-02-26 00:00:00,,
