Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,,,A,,59N125050032,xeBP-2785/T,59-38210-0A50,A4,3/25,3/14,14,,61.94,46.58,108.52,25.32133333333333,60,85,2025-03-22 00:00:00,,,,,1,2025-02-22 00:00:00,,重要工單,
,,,,,,,A,,55N125030507,cPCI-3520/2276ME/M32G,55-31128-0Q10,A2,3/25,3/17,6,,68,58,126,12.6,60,85,2025-03-22 00:00:00,,,,,2,2025-03-17 00:00:00,,,
,,,,,3/17,,A,,59N125060064,UNP DB-CFast,59-37572-0010,A3,3/25,3/17,12,,0,10,10,2,60,85,2025-03-22 00:00:00,,,,純SMT,4,2025-03-13 00:00:00,,,
,,,,,2/18,,A,,59N125010141,EGX-MXM-A500-4G-40W/Adlink logo,59-7C006-1020,A1,3/25,1/10,8,,23,25,48,6.4,60,85,2025-03-22 00:00:00,,,,純SMT,2,2024-12-17 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1116.6666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125030279,T650QVN07.5/55.65T55.S71/EC code: 06,91-E0055-0010,A1,4/10,3/19,2656,3952,0,6,6,265.6,0,265.6,2025-03-22 00:00:00,379.4285714285715,,,,1,2025-03-12 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125030280,T650QVN07.5/55.65T55.S72/EC code: 04,91-E0056-0010,A1,4/10,3/19,1944,3952,0,6,6,194.4,0,194.4,2025-03-22 00:00:00,277.7142857142857,,,,1,2025-03-12 00:00:00,,,
,,,,,,,,3/22,,,,,,,,,,,Total,,,460,657.1428571428572,,,,,,,,,
,,,,,第三週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,3/19,,B,,59N125050087,LEC-iMX8MP-Q-N-4G-32G-ER,59-72512-1010,A2,4/1,3/19,80,,35,25,60,80,40,120,2025-03-24 00:00:00,,,,純SMT(3/25上午接測),2,2025-03-02 00:00:00,,,
,,,,,,,B,,55N125020452,cPCI-3620/E3845/M4G/NM,55-31122-1620,A4,3/25,3/17,150,,46,39,85,212.5,40,252.5,2025-03-24 00:00:00,,,,,2,2025-02-11 00:00:00,,,
,,,,,,,B,,59N125030437,Capsule Axon 2 Mainboard 4-port wired,59-66942-2020,A2,3/28,3/7,452,,25,25,50,376.6666666666667,40,416.6666666666667,2025-03-24 00:00:00,,,,,2,2025-02-26 00:00:00,,,
,,,,,,,B,,55N125030185,Popeye Power Mezz-HP ES2,55-63535-1020,A2,3/25,3/21,102,,88,75,163,277.1,40,317.1,2025-03-24 00:00:00,,,,,1,2025-02-07 00:00:00,,重要工單,
,,,,,3/18,,B,,55N125020395,SEMI-MF CM3-BT4-E3845,55-48104-20A0,A7,3/25,3/19,48,,56,38,94,75.2,60,135.2,2025-03-24 00:00:00,,,,,2,2025-02-25 00:00:00,,,
,,,,,3/18,,B,,55N125040031,ETX-BT-E3815/Varian,55-71116-4790,B4,3/27,3/14,90,,45.4,29.1,74.5,111.75,40,151.75,2025-03-25 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1423.216666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E124120164,Peacock M.2 carrier,55-63649-001E,A2,3/25,3/12,40,,3,3,6,4,60,85,2025-03-24 00:00:00,,,,"Emma,純SMT",8,2025-02-17 00:00:00,,重要工單,
,,,,,,,A,,55E124120165,Peacock TBT Mezz,55-63650-003E,A2,3/25,3/20,40,,10,12,22,14.666666666666666,60,85,2025-03-24 00:00:00,,,,"Emma,純SMT",8,2025-02-17 00:00:00,,重要工單,
,,,,,,,A,,55N125030372,cPCI-8168A,55-36402-00M0,B2,3/25,2/25,32,,40,58.49,98.49000000000001,52.528000000000006,40,92.528,2025-03-24 00:00:00,,,,,1,2025-02-18 00:00:00,,重要工單,
,,,,,3/18,,A,,55N125030222,SEMI-MF 9A852DB,55-14081-0020,A2,3/28,3/4,30,,28,35,63,31.5,40,85,2025-03-24 00:00:00,,,,,1,2025-02-11 00:00:00,,,
,,,,,3/18,,A,,55N125030223,SEMI-MF 9A852CB,55-18252-0030,A2,3/28,3/5,30,,20,20,40,20,60,85,2025-03-24 00:00:00,,,,,2,2025-02-11 00:00:00,,,
,,,,,3/13,,A,,59N125040156,Express-CFR-E-2276ML,59-72135-50C0,A1,3/26,3/21,16,,27.19,31.51,58.7,15.653333333333334,60,85,2025-03-24 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,3/19,,A,,59N125020471,NVR LED board,59-65A71-0010,A1,3/31,3/11,310,,7,8.5,15.5,80.08333333333333,40,120.08333333333333,2025-03-24 00:00:00,,,,,5,2025-02-17 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1417.6113333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125030280,T650QVN07.5/55.65T55.S72/EC code: 04,91-E0056-0010,A1,4/10,3/19,2008,3952,0,6,6,200.8,0,200.8,2025-03-24 00:00:00,286.8571428571429,,,,1,2025-03-12 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,3/12,,E,,55E125020322,Aristocrat Gen10 Carrier,55-77522-002E,A2,4/1,3/22,230,1350,27.5,38.8,66.3,254.15,0,254.15,2025-03-24 00:00:00,363.0714285714286,,,Kim,1,2025-03-12 00:00:00,,重要工單,
,,,,,,,,3/24,,,,,,,,,,,Total,,,454.95000000000005,649.9285714285716,,,,,,,,,
,,,,,3/19,,B,,55E125040048,EP6200 board,55-A7003-007E,A4,3/26,3/17,100,,37,72,109,181.66666666666666,40,221.66666666666666,2025-03-25 00:00:00,,,,Winnie,1,2025-02-17 00:00:00,,重要工單,
,,,,,,,B,,55N125040028,AmITX-KB-G-Q170/ITS i5,55-7A104-2160,A3,3/27,3/11,200,,65.9,58.6,124.5,415,40,455,2025-03-25 00:00:00,,,,,1,2025-02-22 00:00:00,,重要工單,
,,,,,,,B,,59N125040129,cPCI-A3W10,59-65A60-0040,A3,3/28,2025-03-24 00:00:00,170,,30,38,68,192.66666666666666,40,232.66666666666666,2025-03-25 00:00:00,,,,,2,2025-02-22 00:00:00,,,
,,,,,3/10,,B,,59N125010487,cPCI-A3535ND1,59-31130-0020,A2,3/27,3/24,48,,53,43,96,76.8,60,136.8,2025-03-25 00:00:00,,,,,2,2025-02-04 00:00:00,,,
,,,,,3/19,,B,,59N125010488,DB-P6301,59-37625-0010,A1,3/27,3/24,48,,15,18,33,26.4,60,86.4,2025-03-25 00:00:00,,,,,2,2025-02-04 00:00:00,,,
,,,,,3/19,,B,,59N125040011,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,3/31,3/10,300,604,28.6,20,48.6,243,40,283,2025-03-25 00:00:00,,,,純SMT(3/27上午接測),2,2025-01-16 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1415.5333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E125040116,cPCI-RA3USB,55-96259-000E,A1,3/28,2/20,10,,0,13.33,13.33,2.2216666666666667,90,120,2025-03-25 00:00:00,,,,Raymond,4,2025-02-17 00:00:00,,,DEV-0053552
,,,,,,●,A,,55E125030159,Absolute Vision 2.0,55-77524-002E,A2,3/28,3/24,16,,28,33,61,16.266666666666666,90,140,2025-03-25 00:00:00,,,,Claire,2,2025-03-10 00:00:00,,,DEV-0053821
,,,,,3/19,,A,,55E125030062,VPX6000EL/D4700/M32-R,55-31423-209E,A2,3/26,3/24,14,,129,100,229,53.43333333333333,60,113.43333333333334,2025-03-25 00:00:00,,,,Ivy,1,2025-01-09 00:00:00,,,
,,,,,,,A,,55E125040084,LEC-EL-6200FE-4G-64G-TPM-ER/Boeing,55-72513-320E,A2,3/26,3/24,6,,48,36,84,8.4,60,85,2025-03-25 00:00:00,,,,"Claire,純SMT",2,2025-02-20 00:00:00,,重要工單,
,,,,,,,A,,55E125040224,ADi-BPA3-AD-Everi,55-67201-001E,A2,3/26,3/21,10,,0,25,25,4.166666666666667,80,85,2025-03-25 00:00:00,,,,Maggie,1,2025-03-14 00:00:00,,,DEV-0053946、DEV-0053885
,,,,,3/17,,A,,59N125050082,cExpress-TL-i7-1185G7E/Polytec,59-72218-0500,A3,3/31,3/11,20,,75.65,33.49,109.14000000000001,36.38,60,96.38,2025-03-25 00:00:00,,,,純SMT,2,2025-02-24 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1419.8133333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,3/12,,E,,55E125020322,Aristocrat Gen10 Carrier,55-77522-002E,A2,4/1,3/22,420,1350,27.5,38.8,66.3,464.1,0,464.1,2025-03-25 00:00:00,663.0000000000001,,,Kim,1,2025-03-12 00:00:00,,重要工單,
,,,,,,,,3/25,,,,,,,,,,,Total,,,464.1,663.0000000000001,,,,,,,,,
,,,,,3/19,,B,,59N125040011,TW,59-72501-6040,A6,3/31,3/10,304,604,28.6,20,48.6,246.23999999999998,0,246.23999999999998,2025-03-26 00:00:00,,,,純SMT(3/27上午接測),2,2025-01-16 00:00:00,,,
,,,,,3/19,,B,,55E125020266,CSA-7211 MB C621,55-65531-006E,A2,3/28,3/25,19,,120,250,370,117.16666666666667,60,177.16666666666669,2025-03-26 00:00:00,,,,Xuhao,1,2025-02-18 00:00:00,,,
,,,,,3/19,,B,,55E125020265,CSA-7211 MB C627,55-65531-105E,A2,3/28,3/25,9,,120,250,370,55.5,60,115.5,2025-03-26 00:00:00,,,,Xuhao,1,2025-02-18 00:00:00,,,
,,,,,,,B,,55E125030221,OSM-MTK510-2G-32G-CT/NVM,55-76103-110E,A1,3/27,3/25,187,190,30,40,70,218.16666666666666,40,258.16666666666663,2025-03-26 00:00:00,,,,"Claire,純SMT",4,2025-03-11 00:00:00,,,
,,,,,,,B,,55N125030184,Popeye Gen3 BP,55-63538-0040,A1,4/1,3/25,101,,88,75,163,274.3833333333333,40,314.3833333333333,2025-03-26 00:00:00,,,,,1,2025-02-07 00:00:00,,重要工單,
,,,,,,,B,,59N125040083,UNP PCIe-7200,59-18022-00A0,A4,3/28,3/25,200,,15,16,31,103.33333333333333,40,143.33333333333331,2025-03-26 00:00:00,,,,,2,2025-02-07 00:00:00,,重要工單,
,,,,,,,B,,59N125030238,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,4/8,3/24,90,400,46,35,81,121.5,40,161.5,2025-03-27 00:00:00,,,,純SMT,2,2025-02-25 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1416.2899999999997,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E125040129,PXIe-9908 QC Fixture,55-96282-000E,A1,3/31,3/24,10,,20,25,45,7.5,70,120,2025-03-26 00:00:00,,,,Elsa,1,2025-03-12 00:00:00,,,DEV-0053840
,,,,,3/11,,A,,55E125030157,VPX3-TL/W-11865MRE/M32/XMC 2.0-R2,55-31129-015E,1A2,3/27,3/24,6,,68,60,128,12.8,60,85,2025-03-26 00:00:00,,,,Ivy,2,2025-03-11 00:00:00,,,
,,,,,,,A,,55N125040064,Siemens ImagSys-Power button Board,55-A2058-0010,A1,3/28,3/14,364,,1.58,1.43,3.01,18.260666666666665,60,85,2025-03-26 00:00:00,,,,,28,2025-02-07 00:00:00,,重要工單,
,,,,,,,A,,59N125030022,UNP Seatex BP,59-65430-0020,A3,3/28,3/25,50,,0,15,15,12.5,60,85,2025-03-26 00:00:00,,,,,2,2025-02-22 00:00:00,,重要工單,
,,,,,,,A,,59N125030405,ETX-BT-N2930-NO AUDIO,59-71116-G040,B4,3/28,3/25,6,,55,40,95,9.5,60,85,2025-03-26 00:00:00,,,,純SMT,2,2025-03-11 00:00:00,,,
,,,,,,,A,,55N125050053,SEMI-MF SATA Interposer,55-38207-0010,A1,3/27,3/25,70,,0,7,7,8.166666666666666,60,85,2025-03-26 00:00:00,,,,,10,2025-02-25 00:00:00,,重要工單,
,,,,,,,A,,59N125040263,t1Express-RLP-i7-13800HRE,59-72139-Q010,A1,3/31,3/25,38,,55,61,116,73.46666666666667,40,113.46666666666667,2025-03-26 00:00:00,,,,純SMT,2,2025-02-25 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1438.4666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,3/12,,E,,55E125020322,Aristocrat Gen10 Carrier,55-77522-002E,A2,4/1,3/22,420,1350,27.5,38.8,66.3,464.1,0,464.1,2025-03-26 00:00:00,663.0000000000001,,,Kim,1,2025-03-12 00:00:00,,重要工單,
,,,,,,,,3/26,,,,,,,,,,,Total,,,464.1,663.0000000000001,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,B,,59N125030238,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,4/8,3/24,310,400,46,35,81,418.5,0,418.5,2025-03-27 00:00:00,,,,純SMT,2,2025-02-25 00:00:00,,,
,,,,,3/11,,B,,55E125030010,Aristocrat Gen10 Backplane,55-79030-004E,A3,4/1,3/17,330,,0,18,18,99,40,139,2025-03-27 00:00:00,,,,Kim,1,2025-02-20 00:00:00,,重要工單,
,,,,,,,B,,55N125040246,NVR MB w/o PoE ports,55-65537-0120,A2,3/31,3/19,150,,70,110,180,450,40,490,2025-03-27 00:00:00,,,,,1,2025-02-20 00:00:00,,,
,,,,,,,B,,59N125030375,LEC-AL-E3940-8G-ER/IVN5,59-72506-5320,B2,4/8,3/26,250,,45,30,75,312.5,40,352.5,2025-03-27 00:00:00,,,,純SMT,2,2025-03-02 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,A,,55E125040115,AmITX-RL-G-Konami test fixture,55-96277-001E,A2,4/1,3/11,15,,20,25,45,11.25,90,140,2025-03-27 00:00:00,,,,Maggie,1,2025-02-26 00:00:00,,,DEV-0053663
,,,,,,,A,,55E125030113,LEC-IMX8MP-Q-8G-256G-TPM-CT/Bay,55-72512-810E,A2,3/28,3/26,36,,34.1,23.4,57.5,34.5,60,94.5,2025-03-27 00:00:00,,,,"Claire,純SMT(3/28上午接測)",2,2025-02-20 00:00:00,,,
,,,,,,,A,,55E125020367,EGX-MXM-T1000/IGT,55-7C003-F03E,A2,3/28,3/26,200,,41,32,73,243.33333333333334,40,283.33333333333337,2025-03-27 00:00:00,,,,"Rory,純SMT(3/28上午接測)",2,2025-03-18 00:00:00,,,
,,,,,3/18,,A,,55E124120161,COM-HPC-cRLS-i9-65W/KS,55-73301-115E,A3,3/29,3/26,40,,55,51,106,70.66666666666667,40,110.66666666666667,2025-03-27 00:00:00,,,,Cindy,1,2025-02-25 00:00:00,,重要工單,
,,,,,,,A,,59N125040082,PCIe-9147,59-18907-0010,A1,3/31,3/5,20,,20,20,40,13.333333333333334,60,85,2025-03-27 00:00:00,,,,,2,2025-02-11 00:00:00,,,
,,,,,,,A,,59N125040069,UNP PB-2590-N12V,59-38201-0010,A2,3/31,3/26,30,,0,6.67,6.67,3.335,60,85,2025-03-27 00:00:00,,,,,6,2025-02-20 00:00:00,,重要工單,
,,,,,,,A,,59N125040070,xeBP-2590L/Ametek,59-38200-0120,B1,3/31,3/26,27,,40,40,80,36,60,96,2025-03-27 00:00:00,,,,,1,2025-02-20 00:00:00,,重要工單,
,,,,,,,A,,55N125050169,M9023A,55-63512-1050,A3,3/28,3/21,28,,40,40,80,37.333333333333336,60,85,2025-03-27 00:00:00,,,,,1,2025-03-11 00:00:00,,,
,,,,,,,A,,59N125040051,ADi-BAMP-G2/24V/SSC,59-7B203-2110,A2,4/1,3/26,204,,10,10.3,20.3,69.02,40,109.02,2025-03-27 00:00:00,,,,,4,2025-02-11 00:00:00,,重要工單,
,,,,,,,A,,55N125040071,M9019-66530,55-63623-0030,A3,3/28,3/26,50,,40,40,80,66.66666666666667,40,106.66666666666667,2025-03-27 00:00:00,,,,,1,2025-02-11 00:00:00,,重要工單,
,,,,,,,A,,59N125040158,Express-CFR-E-2254ML,59-72135-60C0,A1,4/1,3/26,6,,46.5,35.8,82.3,8.229999999999999,60,85,2025-03-27 00:00:00,,,,純SMT,2,2025-03-02 00:00:00,,,
,,,,,,,A,,59N125030342,cExpress-MTL-135U/UNI,59-72221-2120,A1,4/1,3/24,30,,55,52,107,53.5,60,113.5,2025-03-27 00:00:00,,,,純SMT,2,2025-03-02 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1423.6866666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,3/12,,E,,55E125020322,Aristocrat Gen10 Carrier,55-77522-002E,A2,4/1,3/22,280,1350,27.5,38.8,66.3,309.4,0,309.4,2025-03-27 00:00:00,442,,,Kim,1,2025-03-12 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,3/12,,E,,59N125040021,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,4/8,3/19,140,1000,45,30,75,175,0,175,2025-03-27 00:00:00,218.75,,,純SMT(3/28上午接測),2,2025-02-21 00:00:00,,,
,,,,,,,,3/27,,,,,,,,,,,Total,,,484.4,660.75,,,,,,,,,
,,,,,,,B,,59N125030144,XA182-ANISE Video board,59-A2040-0010,A2,4/1,3/11,300,,31.9,39,70.9,354.5,40,394.5,2025-03-28 00:00:00,,,,,1,2025-02-24 00:00:00,,重要工單,
,,,,,3/21,,B,,59N125050003,SIM-CCU01,59-65A31-0040,A2,4/1,3/24,48,,20.7,24,44.7,35.760000000000005,60,95.76,2025-03-28 00:00:00,,,,,3,2025-02-22 00:00:00,,,
,,,,,3/21,,B,,55N125030475,Express-CF-i5-8400H/BK,55-72131-1280,A2,4/2,3/27,64,,53,38.8,91.8,97.92,40,137.92000000000002,2025-03-28 00:00:00,,,,純SMT(水洗機種),2,2025-03-10 00:00:00,,,
,,,,,,,B,,59N125040035,Express-DN7-C3708/4G/64G/CYMER,59-72132-1330,A2,4/10,3/27,100,,37,38,75,125,40,165,2025-03-28 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,,,B,,59N125030332,Express-RLP-i7-1370PE,59-72139-N010,A1,4/8,3/26,74,,55,61,116,143.06666666666666,40,183.06666666666666,2025-03-28 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,,,B,,59N125040036,LEC-iMX8MP-Q-2G-32G-CT/Zoetis,59-72512-7120,A2,4/10,3/24,314,,42,36,78,408.2,40,448.2,2025-03-28 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1424.4466666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125040044,SEMI-MF PMC-8670CS2,55-37550-005E,A2,3/31,3/27,12,,0,21,21,4.2,60,85,2025-03-28 00:00:00,,,,Michael,1,2025-02-24 00:00:00,,,
,,,,,,,A,,55E125030230,cExpress-RLP-i7-13800HRE-64G,55-72222-000E,A1,3/31,3/27,6,,58,55,113,11.3,80,91.3,2025-03-28 00:00:00,,,,"Cindy,純SMT",2,2025-03-19 00:00:00,,,DEV-0053922+DEV-0053957
,,,,,,,A,,59N125030192,xeBP-2590L,59-38200-0090,B1,3/31,3/26,30,,41.2,48.5,89.7,44.85,40,85,2025-03-28 00:00:00,,,,,1,2025-02-22 00:00:00,,,
,,,,,,,A,,59N125030193,UNP PB-2590-N12V,59-38201-0010,A2,3/31,3/26,30,,0,6.67,6.67,3.335,60,85,2025-03-28 00:00:00,,,,,6,2025-02-22 00:00:00,,,
,,,,,,,A,,59N125040130,cExpress-SL-i7-6600U/TPM/ACAL,59-72213-0610,B1,4/8,3/24,10,,59,28,87,14.5,60,85,2025-03-28 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,3/19,,A,,59N125040029,"SP2-TGL,i3,PCAP,9-36V,W/ IO for Titan2",59-A1027-2410,A2,3/31,3/27,18,,62,58,120,36,60,96,2025-03-28 00:00:00,,,,,1,2025-02-22 00:00:00,,重要工單,
,,,,,3/19,,A,,59N125040157,nanoX-AL-E3950-4G,59-72306-5090,B1,4/2,3/26,26,,42,35,77,33.36666666666667,60,93.36666666666667,2025-03-28 00:00:00,,,,純SMT,2,2025-02-25 00:00:00,,,
,,,,,,,A,,55N125050007,RISER-CCU01,55-65A30-0010,A1,4/1,3/3,48,,0,5,5,4,60,85,2025-03-28 00:00:00,,,,,8,2025-02-22 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1455.6666666666665,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,3/12,,E,,59N125040021,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,4/8,3/19,430,1000,45,30,75,537.5,0,537.5,2025-03-28 00:00:00,671.875,,,純SMT(3/29上午接測),2,2025-02-21 00:00:00,,,
,,,,,,,,3/28,,,,,,,,,,,Total,,,537.5,671.875,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,B,,59N125040118,DB-P6302,59-37626-0010,A1,4/2,3/17,136,,28,26,54,122.4,40,162.4,2025-03-29 00:00:00,,,,,2,2025-02-22 00:00:00,,,
,,,,,3/19,,B,,55E125030160,Absolute Vision 2.0,55-77524-002E,A2,3/31,3/28,190,,28,33,61,193.16666666666666,60,253.16666666666666,2025-03-29 00:00:00,,,,Claire(急件需求，優先投產下傳DIP),2,2025-03-12 00:00:00,,重要工單,DEV-0053821
,,,,,,,B,,55N125040144,AmITX-KB-G-Q170/ITS i5,55-7A104-2160,A3,4/2,3/11,200,,65.9,58.6,124.5,415,40,455,2025-03-29 00:00:00,,,,,1,2025-02-22 00:00:00,,重要工單,
,,,,,,,B,,55N125040003,ECAR-EVE-CF,55-77513-0030,A1,4/2,3/27,64,,33,35,68,72.53333333333333,40,112.53333333333333,2025-03-29 00:00:00,,,,水洗機種,1,2025-02-22 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1253.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,3/17,,A,,55E125020356,EMP-520 CB for Ultra 5,55-A1036-002E,A1,4/1,3/24,10,,38,64,102,17,60,85,2025-03-29 00:00:00,,,,Renee,1,2025-03-12 00:00:00,,,
,,,,,,,A,,55N125030308,ROScube-X 590 MB with extension box,55-R1002-1010,A1,3/31,3/12,18,,41,63.6,104.6,31.38,60,91.38,2025-03-29 00:00:00,,,,,1,2025-02-22 00:00:00,,重要工單,
,,,,,3/10,,A,,59N125020463,R4600-3A1 AFM board,59-65A59-0020,A2,4/1,3/24,47,,53,53,106,83.03333333333333,40,123.03333333333333,2025-03-29 00:00:00,,,,,1,2025-02-22 00:00:00,,,
,,,,,,,A,,55N125050075,N5511-63050,55-63532-0010,A1,4/1,3/28,8,,4.1,3.4,7.5,1,60,85,2025-03-29 00:00:00,,,,,16,2025-02-22 00:00:00,,重要工單,
,,,,,,,A,,59N125050070,UNP HSL-DI8DO8-C-XN,59-23040-00A0,A2,4/2,3/28,48,,0,8,8,6.4,60,85,2025-03-29 00:00:00,,,,,8,2025-02-22 00:00:00,,重要工單,
,,,,,,,A,,59N125040059,ABX-5502-CCU-5500-MB,59-65522-0050,A2,4/2,3/26,18,,72,75,147,44.1,60,104.1,2025-03-29 00:00:00,,,,,1,2025-02-22 00:00:00,,,
,,,,,,,A,,59N125040161,UNP aDB-1520,59-65437-0010,A1,4/2,3/28,60,,0,5.46,5.46,5.46,40,85,2025-03-29 00:00:00,,,,,2,2025-02-22 00:00:00,,重要工單,
,,,,,,,A,,59N125020479,UNP T6-DDI,59-79302-0040,B1,4/2,3/27,8,,0,22.38,22.38,2.984,60,85,2025-03-29 00:00:00,,,,,2,2025-03-02 00:00:00,,,
,,,,,3/25,,A,,55N125040068,MCM-216 DB,55-14102-0020,A1,4/1,3/28,60,,38,20,58,58,40,98,2025-03-29 00:00:00,,,,,2,2025-02-11 00:00:00,,,
,,,,,,,A,,59N125030017,M9048B,59-18903-9060,A4,4/2,3/28,36,,20,20,40,24,60,85,2025-03-29 00:00:00,,,,,2,2025-02-11 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1226.5133333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,3/12,,E,,59N125040021,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,4/8,3/19,430,1000,45,30,75,537.5,0,537.5,2025-03-29 00:00:00,671.875,,,純SMT(3/31上午接測),2,2025-02-21 00:00:00,,,
,,,,,,,,3/29,,,,,,,,,,,Total,,,537.5,671.875,,,,,,,,,
,,,,,第四週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,連板,Initail,,,
